"AGEGE24","PCT_BLACK","PCT_HISPANIC","PCT_GRAD_PROF","PCT_BORN_US","MEDIAN_HH_INC","UNEMP_RATE","SD_EARN_WNE_P10","COUNT_WNE_INDEP0_P10","PCT75_EARN_WNE_P6","COUNT_WNE_INDEP0_INC1_P6","COUNT_WNE_MALE0_P6","PCT10_EARN_WNE_P8","COUNT_NWNE_P9","GT_25K_P9","Aggrcluster_labels"
0.860000014,2.369999886,21.62000084,12.19999981,74.75,90341.71,2.789999962,29139.2573970219,1005.53873317149,57300,246.163120567376,241,7870.1794231206,251.583178726036,0.602409554380489,2
0.819999993,7.050000191,75.05000305,8.989999771,36.97000122,56209.32,4.320000172,14100,1005.53873317149,20300,16,2870.90384615385,7870.1794231206,251.583178726036,0.602409554380489,1
0,4.110000134,16.60000038,8,78.80999756,57817.11,3.869999886,32100,373,21900,359,2870.90384615385,7870.1794231206,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,40700,246.163120567376,44,7870.1794231206,251.583178726036,0.602409554380489,1
0.629999995,1,10.15999985,7.179999828,91.77999878,60842.94,3.569999933,26700,324,36000,123,1877,3700,318,0.586723745,1
0.589999974,5.460000038,1.620000005,6.300000191,97.59999847,53675.52,2.930000067,29139.2573970219,1005.53873317149,40600,30,377,7870.1794231206,251.583178726036,0.602409554380489,1
0.400000006,13.40999985,13,7.670000076,85.09999847,59561.37,3.349999905,28700,2350,35300,786,3430,5100,386,0.531158984,1
0.600000024,38.18999863,1.470000029,6.070000172,98.30999756,40583.24,5.21999979,20700,316,36900,121,442,3200,85,0.329870135,1
0.460000008,5.599999905,1.74000001,5.920000076,97.04000092,55078.24,2.440000057,16300,55,23600,20,2870.90384615385,1900,9,0.602409554380489,1
0.75,12.02999973,3.400000095,6.889999866,92,46918.56,3.430000067,29139.2573970219,1005.53873317149,25300,246.163120567376,2870.90384615385,7870.1794231206,251.583178726036,0.602409554380489,1
0.689999998,20.68000031,1.909999967,5,97.73000336,54741.74,3.75,21300,124,34000,71,840,2900,53,0.591346145,1
0.850000024,7.059999943,41.16999817,7.349999905,69.77999878,63190.95,3.880000114,29139.2573970219,1005.53873317149,42605.7426151622,246.163120567376,2870.90384615385,7870.1794231206,251.583178726036,0.602409554380489,1
0.439999998,9.43999958,30.35000038,4.909999847,80.01999664,51472.07,5.980000019,19900,183,28500,154,1383,2400,100,0.543071151,1
0.439999998,3.609999895,37.50999832,3.859999895,79.30000305,52891.68,7.269999981,23200,287,29400,227,1785,2500,226,0.40661478,1
0.49000001,3.220000029,21.97999954,7.019999981,86.81999969,64768.23,3.160000086,17500,74,28400,37,2870.90384615385,3300,63,0.310160428,3
0.5,4.860000134,17.55999947,10.02999973,88.93000031,78288.48,2.609999895,22900,356,28700,20,946,2100,30,0.414893627,3
0.5,4.860000134,17.55999947,10.02999973,88.93000031,78288.48,2.609999895,22900,356,28700,20,946,2100,30,0.414893627,3
0.560000002,14.92000008,24.12000084,5.539999962,85.19999695,61590.61,4.019999981,19100,424,27000,203,3554,3300,260,0.476056337,1
0.540000021,0.850000024,7.400000095,8.909999847,93.08999634,62933.79,3.119999886,29200,103,59900,246.163120567376,271,4300,138,0.457831323,3
0.289999992,8.029999733,28.48999977,9.130000114,74.08999634,69860.21,4.130000114,34300,436,46300,85,3644,8400,144,0.715942025,3
0.649999976,22.87000084,5.769999981,6.800000191,92.70999908,55281.5,3.809999943,20300,356,37900,70,1168,6200,481,0.480065525,1
0.660000026,13.51000023,7.25,7.170000076,93.23999786,52030.84,3.279999971,21200,265,40600,116,1530,2600,363,0.382882893,1
0.200000003,7.360000134,19.86000061,7.449999809,84.62999725,64889.67,3.779999971,28700,8882,48400,1977,229,11200,745,0.762386084,3
0.600000024,1.409999967,12.61999989,6.409999847,89.48000336,64280.58,3.670000076,22600,143,35700,83,675,6400,35,0.569444418,3
0.389999986,7.210000038,19.37999916,10.30000019,80.97000122,65570.24,3.400000095,23800,112,37900,24,2870.90384615385,4200,57,0.375,3
0.639999986,17.86000061,8.850000381,3.99000001,95.26000214,42634.45,3.670000076,13200,1005.53873317149,22700,13,2870.90384615385,7870.1794231206,26,0.189189196,1
0.430000007,13.02000046,16.55999947,13.22000027,77.08000183,77113.97,3.609999895,49400,62,53900,31,72,7870.1794231206,251.583178726036,0.602409554380489,2
0.649999976,36.93000031,1.340000033,5.329999924,98.47000122,39249.08,5.110000134,13000,70,23400,89,810,3400,251.583178726036,0.602409554380489,1
0.670000017,10.28999996,1.409999967,5.96999979,97.61000061,49801.45,3.529999971,18700,124,27800,60,1132,2400,128,0.400000006,1
0.639999986,6.550000191,9.930000305,8.300000191,82.16999817,58964.19,3.539999962,19100,419,34100,227,2531,4600,108,0.559360743,1
0.689999998,1.159999967,2.480000019,7.190000057,93.61000061,62789.11,2.599999905,17400,129,32400,41,802,4000,27,0.469135791,1
0.569999993,5.329999924,0.620000005,4.989999771,98.95999908,37950.49,4.360000134,29139.2573970219,1005.53873317149,32100,246.163120567376,752,7870.1794231206,251.583178726036,0.602409554380489,1
0.649999976,24.78000069,33.34000015,6.550000191,79,57325.22,4.380000114,21400,156,34700,106,1039,6100,130,0.553791881,1
0.49000001,4.050000191,31.45000076,7.260000229,78.65000153,60318.94,3.710000038,23200,384,34500,192,1555,4100,194,0.658730149,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,45300,246.163120567376,342,7870.1794231206,251.583178726036,0.602409554380489,3
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,27500,246.163120567376,202,7870.1794231206,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,34100,30,1157,7870.1794231206,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,46600,246.163120567376,119,7870.1794231206,251.583178726036,0.602409554380489,3
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,46900,246.163120567376,246,7870.1794231206,251.583178726036,0.602409554380489,3
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,59300,246.163120567376,2870.90384615385,7870.1794231206,251.583178726036,0.602409554380489,3
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,23900,246.163120567376,91,7870.1794231206,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,34900,246.163120567376,507,7870.1794231206,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,33300,246.163120567376,2870.90384615385,7870.1794231206,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,40400,246.163120567376,176,7870.1794231206,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,26700,246.163120567376,2870.90384615385,7870.1794231206,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,29300,246.163120567376,2870.90384615385,7870.1794231206,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,53000,246.163120567376,2870.90384615385,7870.1794231206,251.583178726036,0.602409554380489,3
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,33200,496,46600,72,310,16400,37,0.806722701,3
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,38300,282,46400,61,906,11900,120,0.779964209,3
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,20300,356,37900,70,1168,6200,83,0.599250913,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,25300,76,32900,66,474,7600,36,0.604166687,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,17800,50,27000,18,2870.90384615385,1900,30,0.306666672,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,28400,3126,44600,862,224,7400,825,0.629941642,3
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,43400,3946,45500,1406,164620,11400,7533,0.81206423,2
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,34300,436,46300,85,3644,8400,251.583178726036,0.602409554380489,3
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,28900,422,42500,117,3303,6800,269,0.676417887,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,37800,246.163120567376,904,7870.1794231206,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,24900,139,31600,22,772,5400,110,0.585412681,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,18700,162,37500,102,1029,2600,69,0.557620823,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,13000,70,23400,89,810,3400,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,17900,525,30200,295,2601,4300,340,0.44255662,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,20900,467,39500,98,4654,7600,74,0.661179721,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,19900,166,20600,207,398,2700,235,0.223404258,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,19900,166,20600,207,398,2700,235,0.223404258,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,34300,436,46300,85,3644,8400,144,0.715942025,3
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,22000,219,30100,89,1043,3200,158,0.557788968,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,22000,219,30100,89,1043,3200,158,0.557788968,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,24300,431,44200,63,2870.90384615385,9400,49,0.752411604,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,17500,74,28400,59,2870.90384615385,1400,42,0.258064508,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,35200,6310,50300,1372,5942,10900,915,0.764933646,2
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,27200,168,48400,40,2870.90384615385,10900,35,0.672645748,3
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,44200,8190,54300,246.163120567376,8082,7870.1794231206,251.583178726036,0.602409554380489,2
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,16000,67,25800,75,759,2600,40,0.303030312,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,20400,646,36600,303,3404,4500,491,0.58569926,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,20500,45,31000,42,1641,4900,32,0.56410259,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,27500,1579,36900,361,2515,5500,67,0.67469877,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,39800,740,51000,215,10977,11300,744,0.78874594,2
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,22900,1630,38200,660,6737,5000,1020,0.56473279,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,20600,38,33400,40,316,4900,77,0.43069306,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,20600,38,33400,40,316,4900,77,0.43069306,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,16000,101,31000,64,1144,2900,340,0.44255662,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,20700,1270,23300,1084,1909,2200,1199,0.211438477,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,20700,1270,23300,1084,1909,2200,1199,0.211438477,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,21400,156,34700,106,1039,6100,130,0.553791881,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,17000,1067,27800,637,6257,3400,450,0.389515609,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,26500,88,25400,19,2870.90384615385,4400,32,0.391752571,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,22700,1456,42200,771,113,5900,485,0.650023341,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,42200,1005.53873317149,66000,246.163120567376,849,7870.1794231206,251.583178726036,0.602409554380489,2
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,37100,246.163120567376,2870.90384615385,7870.1794231206,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,31300,246.163120567376,644,7870.1794231206,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,37500,246.163120567376,116,7870.1794231206,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,28900,246.163120567376,436,7870.1794231206,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,31500,434,43500,159,8725,6100,222,0.60914582,3
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,14200,75,25600,65,1174,3200,43,0.350427359,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,44800,396,50600,70,454,11700,67,0.773097813,2
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,41300,405,30600,116,1202,2700,133,0.30564785,2
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,41300,405,30600,116,1202,2700,133,0.30564785,2
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,41300,405,30600,116,1202,2700,133,0.30564785,2
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,12000,1005.53873317149,33200,246.163120567376,2870.90384615385,7870.1794231206,18,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,18100,363,31600,50,1641,4500,78,0.583554387,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,21400,33,25600,39,464,5100,32,0.489510477,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,18500,294,36800,142,2566,5400,264,0.54388845,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,18500,294,36800,142,2566,5400,264,0.54388845,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,22900,110,36400,103,1579,6900,104,0.615686297,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,27500,1579,36900,361,2515,5500,430,0.589620352,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,34300,436,46300,85,3644,8400,67,0.67469877,3
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,21400,33,25600,24,464,7870.1794231206,27,0.516853929,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,21400,33,25600,18,464,7870.1794231206,18,0.515789449,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,14600,232,23500,134,1507,3800,560,0.225719422,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,20800,1327,30700,468,11660,4800,766,0.52543968,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,20800,1327,30700,468,11660,4800,766,0.52543968,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,39800,740,51000,215,10977,11300,744,0.78874594,2
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,55100,1557,62100,179,964,14100,133,0.826305866,2
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,39800,740,51000,215,10977,11300,744,0.78874594,2
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,20800,50,32300,246.163120567376,2870.90384615385,7870.1794231206,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,18600,123,29100,73,938,2100,46,0.416184962,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,43400,3946,45500,1406,164620,11400,7533,0.81206423,2
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,43400,3946,45500,1406,164620,11400,7533,0.81206423,2
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,34300,436,46300,85,3644,8400,144,0.715942025,3
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,34300,436,46300,85,3644,8400,144,0.715942025,3
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,34300,436,46300,85,3644,8400,144,0.715942025,3
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,20900,467,39500,98,4654,7600,74,0.661179721,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,17600,897,26100,24,315,7870.1794231206,28,0.313043475,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,15200,225,23900,35,584,7870.1794231206,19,0.305882365,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,15100,169,23400,29,2870.90384615385,2800,12,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,14000,90,28600,19,2870.90384615385,4000,33,0.314960629,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,26800,938,38900,362,5172,3900,546,0.577231109,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,26800,938,38900,362,5172,3900,546,0.577231109,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,21100,1825,36400,295,3810,4000,186,0.549679458,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,18100,131,29100,49,224,2700,49,0.325842708,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,48700,3048,55000,655,2567,9800,462,0.758236051,2
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,77400,246.163120567376,547,7870.1794231206,251.583178726036,0.602409554380489,3
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,39800,246.163120567376,70,7870.1794231206,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,68900,246.163120567376,241,7870.1794231206,251.583178726036,0.602409554380489,3
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,34800,246.163120567376,251,7870.1794231206,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,34000,246.163120567376,312,7870.1794231206,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,28900,246.163120567376,263,7870.1794231206,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29100,1963,40000,514,7432,5600,582,0.567201436,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,35200,6310,50300,1372,5942,10900,915,0.764933646,2
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,20300,356,37900,70,1168,6200,62,0.508474588,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,27300,101,36600,20,346,2700,35,0.445378155,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,22700,397,24300,351,946,2200,502,0.25248757,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,20200,1284,32600,804,7154,3200,397,0.421722859,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,27400,1635,40300,376,2228,6700,313,0.647023082,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29900,801,40700,219,1029,5400,229,0.625736713,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,17800,418,32300,356,1534,6600,118,0.574585617,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,17800,418,32300,181,1534,3500,217,0.412403107,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,28900,422,42500,117,3303,6800,269,0.676417887,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,28900,422,42500,117,3303,6800,269,0.676417887,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,20700,279,33000,129,1476,3200,166,0.492063493,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,42605.7426151622,246.163120567376,2870.90384615385,7870.1794231206,14,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,31500,434,43500,155,8725,5200,79,0.558024704,3
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,14400,87,31100,50,635,5800,86,0.508532405,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,14800,51,30400,10,948,4700,61,0.432098776,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,34300,436,46300,85,3644,8400,144,0.715942025,3
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,22400,1427,25300,873,520,4000,713,0.376604855,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,20800,1327,30700,468,11660,4800,766,0.52543968,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,19100,262,31800,160,2491,4200,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,21800,95,42500,26,513,4500,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,27800,85,57200,41,1676,9500,82,0.673774004,3
